rank,tic,rank_in_star,t0,duration_h,depth_ppm,snr,edge_dist_h,n_in,tmag,teff,radius,window_d,max_dur_h,long_limited,hf_variable,var_period_d,var_amp_ppm,sigma_pt_ppm,crowdsap,ra,dec,crowded_time_bin,common_mode,n_coincident,n_coincident_expected,partial,n_dips_star,toi_match,toi_host,category,candidate,rp_rjup,planet_sized,tier
8259,53450329,2,1883.77,4,4942.51,8.9759,4.8385,8,10.2196,5139,0.789325,3,24,0,0,5.93301,903.297,609.629,0.996978,161.364,51.9658,False,False,0,0.750204,False,3,,,single,True,0.539992,True,A
8264,67363397,1,1887.17,6,2635.06,8.96178,5.65649,12,11.2295,5642.15,1.28755,3,24,0,0,4.40196,229.212,586.279,0.823165,154.424,30.8935,False,False,0,0.5,False,1,,,single,True,0.643157,True,A
8265,8279488,1,1874.98,6,4946.03,8.96148,104.167,12,12.842,3967,0.647815,3,24,0,0,,262.23,1616.23,0.974794,162.81,38.6495,False,False,0,0.693938,False,1,,,single,True,0.44334,True,A
8266,229938330,1,1885.67,1.5,1200.59,8.95896,4.33669,3,9.08068,6028,1.0535,3,24,0,0,3.96749,87.4559,183.638,0.994193,287.713,64.241,False,False,1,1.12531,False,1,,,single,True,0.355213,True,A
8269,8901043,1,1896.88,16,1388.66,8.9578,20.8333,32,10.6634,5866,1.05774,3,24,0,0,6.49802,208.876,503.547,0.913499,143.803,34.9659,True,False,2,0.693938,False,1,,,single,True,0.383561,True,B
8273,320322824,1,1892.69,2,6419.16,8.94767,121.843,3,12.7113,6262,1.51903,3,24,0,0,,192.727,1283.27,0.995746,170.125,51.4452,False,False,1,0.5,False,1,,,single,True,1.1843,True,A
8276,126349271,1,1891.55,1.5,1729.13,8.94206,0.833879,3,10.3702,5858.62,1.47444,3,24,0,0,,60.5601,336.908,0.981067,135.457,25.4108,False,False,7,2.757,True,1,,,single_partial,True,0.596621,True,B
8280,166556705,1,1878.59,2,3513.64,8.93731,129.333,4,11.7729,6130.85,2.17188,3,24,0,0,,158.656,728.671,0.888207,135.128,31.1858,False,False,0,1.74422,False,1,,,single,True,1.25277,True,A
8281,302584423,1,1871.4,1,4333.53,8.93689,4.16667,2,11.2267,6189.81,1.18599,3,24,0,0,5.06003,259.369,609.864,0.944529,133.575,30.2066,True,False,8,2.43816,False,1,,,single,True,0.75973,True,B
8282,4918658,1,1887.61,3,3146.8,8.9344,16.1608,6,12.2979,4498,0.77426,3,24,0,0,,192.506,950.06,0.977756,148.335,34.9024,False,False,0,0.95651,False,1,,,single,True,0.422648,True,A
8286,287080092,1,1883.52,6,418.955,8.92939,10.8386,12,8.80616,6114,1.26841,3,24,0,0,,35.1603,159.746,0.997527,243.489,63.5343,True,False,0,0.5,False,1,1751.01,1751.01,single,True,0.252639,True,B
8287,149362514,1,1876.92,4,4824.01,8.92682,150.667,8,12.6659,6205.74,1.88952,3,24,0,0,2.48106,352.669,1527.86,0.946234,138.74,25.8346,False,False,4,1.61294,False,1,,,single,True,1.27706,True,A
8288,202352637,1,1891.29,4,675.006,8.92211,142.66,8,8.34746,5912,1.47679,3,24,0,0,2.61823,38.7224,163.458,0.994723,236.216,62.8603,False,False,1,0.637673,False,1,,,single,True,0.373362,True,A
8290,414963748,1,1873.67,6,2208.04,8.92105,72.6666,11,11.9206,6062.88,1.26581,3,24,0,0,,141.69,860.104,0.975761,140.646,22.4901,False,False,1,1.44414,False,1,,,single,True,0.578801,True,A
8293,233126177,1,1897.41,8,955.648,8.91413,8.33556,16,10.9601,5793,1.64702,3,24,0,0,,78.1798,447.816,0.946508,273.939,61.4508,False,False,2,0.99402,False,1,,,single,True,0.495456,True,A
8296,27067938,1,1891.27,4,2530.65,8.91067,0.845882,6,11.0567,5664.49,0.872645,3,24,0,0,13.6461,265.678,486.797,0.99884,152.028,22.9364,False,False,1,1.14406,True,1,,,single_partial,True,0.42718,True,B
8298,172936836,1,1888.02,2,4888.31,8.90792,24.5039,4,12.1249,5593,0.886297,3,24,0,0,,209.204,1010.94,0.954757,129.202,32.1229,False,False,1,2.02555,False,1,,,single,True,0.602998,True,A
8300,459017769,1,1887.16,2,6447.85,8.90623,4.00291,4,12.6798,6157.44,2.39565,3,24,0,0,,271.632,1397.59,0.983057,132.748,37.3792,False,False,0,1.38788,False,1,,,single,True,1.87192,True,A
8303,386892434,1,1876.19,24,1224.5,8.8992,-0.164225,44,12.1264,5495.92,1.02284,3,24,0,0,,175.256,987.511,0.925463,137.063,22.793,False,False,1,0.862734,True,1,,,single_partial,True,0.348293,True,B
8306,166594732,1,1897.12,3,3336.41,8.89266,0.49433,4,11.6562,6050.25,2.19387,3,24,0,0,11.1718,227.084,695.149,0.984591,135.856,31.257,False,False,2,1.50041,True,1,,,single_partial,True,1.23313,True,B
8308,142447322,1,1885.35,6,2730.2,8.88954,6.00424,12,12.126,5415,2.08239,3,24,0,0,,196.201,998.486,0.910642,147.419,70.9816,False,False,1,1.57543,False,1,,,single,True,1.05881,True,A
8310,414964017,1,1895.7,1.5,3602.95,8.88734,1.169,3,11.6378,5649.35,1.91744,3,24,0,0,,115.629,689.883,0.995659,140.619,23.6394,False,False,0,2.11933,True,1,,,single_partial,True,1.11998,True,B
8315,415009520,1,1882.23,6,4135.15,8.88236,41.8333,12,12.8748,4336,0.989045,3,24,0,0,,224.305,1336.56,0.980041,176.988,72.2525,False,False,1,0.693938,False,1,,,single,True,0.618898,True,A
8316,138664584,1,1876.31,1,5869.82,8.8816,0.664686,2,12.1775,6464,1.38337,3,24,0,0,,181.452,962.113,0.995962,136.391,27.2399,False,False,1,2.25061,True,1,,,single_partial,True,1.03136,True,B
8317,232967666,1,1886.71,1,2053.58,8.87954,38.6648,2,10.3874,5807,1.14438,3,24,0,0,,54.4166,338.412,0.99717,198.153,71.6181,False,False,1,0.5,False,2,1167.01,1167.01,single,True,0.504642,True,A
8319,4754562,1,1896.94,16,1967.41,8.87873,19.8347,32,11.154,4254.41,0.810048,3,24,0,0,9.09724,517.884,633.573,0.864774,145.71,35.5101,True,False,3,0.99402,False,1,,,single,True,0.349636,True,B
8320,232543018,1,1886.71,12,1994.94,8.87866,35.6637,24,12.8793,5213,0.998685,3,24,0,0,,233.543,1402.34,0.994793,228.463,70.2059,False,False,6,1.16282,False,1,,,single,True,0.434062,True,A
8321,87975095,1,1891.81,6,3708.96,8.87795,117.658,12,12.6368,5246,1.89859,3,24,0,0,,230.389,1408.73,0.858457,146.663,21.564,False,False,2,2.56945,False,1,,,single,True,1.12516,True,A
8326,138665522,1,1887.48,3,7677.72,8.87125,13.1649,5,12.9591,4944.02,1.00549,3,24,0,0,,299.072,1756.42,0.960131,136.531,25.0086,False,False,3,2.70073,False,1,,,single,True,0.857337,True,A
8328,138687314,1,1896.66,4,3475.56,8.86863,26.4966,7,12.3207,5801,1.05394,3,24,0,0,,179.96,1055.1,0.958338,136.776,25.6904,False,False,2,2.81326,False,1,,,single,True,0.604625,True,A
8329,357098361,1,1883.64,6,2759.92,8.86703,6.33614,12,12.1892,5978.41,1.14037,3,24,0,0,,189.844,1088.14,0.835447,275.096,54.0049,True,False,4,1.72547,False,1,,,single,True,0.582977,True,B
8332,117164244,1,1873.19,2,1755.93,8.86421,61.1666,4,10.6822,6210.28,1.26042,3,24,0,0,,96.0937,396.596,0.980293,129.656,29.5002,False,False,2,2.26937,False,1,,,single,True,0.513957,True,A
8336,233689899,1,1891.14,16,546.797,8.85758,136.001,31,10.3656,5628,1.27318,3,24,0,0,,61.9933,372.464,0.994765,275.391,65.0781,False,False,3,0.712693,False,1,,,single,True,0.289708,True,A
8340,86375718,1,1871.98,12,796.872,8.85162,28.6667,24,10.8746,5538,0.94769,3,24,0,0,,91.629,429.738,0.994895,144.377,63.7778,False,False,2,0.937754,False,1,,,single,True,0.260326,True,A
8341,199632719,1,1891.33,6,384.563,8.85118,143.66,12,7.8502,6068.83,1.17109,3,24,0,0,,29.66,123.122,0.996135,250.207,59.036,False,False,1,0.693938,False,1,,,single,True,0.223476,True,A
8350,166584384,1,1879.23,4,2620.16,8.84083,113.833,8,11.434,6620,1.40606,3,24,0,0,3.34371,228.805,620.959,0.995252,135.407,32.6051,False,False,4,1.51916,False,1,,,single,True,0.700366,True,A
8353,88003731,1,1871.94,2,6747.07,8.83703,31.1665,3,12.5643,6138,1.4495,3,24,0,0,,217.208,1181.6,0.942945,146.716,21.9987,False,False,1,2.30688,False,1,,,single,True,1.1586,True,A
8354,353932455,1,1897.63,1,4301.66,8.83685,3.34156,2,6.4117,5955.45,3.30501,1.5,12,1,0,6.82301,5046.15,127.795,0.999896,157.518,40.4699,True,False,1,0.712693,False,1,,,single,True,2.10935,False,B
8355,355921662,1,1886.6,8,1862.41,8.83678,34.5013,16,11.1171,5757,1.86944,3,24,0,0,6.20257,195.121,562.024,0.833817,139.23,48.0059,False,False,1,0.806469,False,1,,,single,True,0.785067,True,A
8356,85286908,1,1897.11,3,1730.85,8.83638,15.8447,6,4.4737,7302.01,4.54771,3,24,0,0,9.09738,378.712,161.602,0.99992,156.478,33.7961,False,False,1,0.581408,False,1,,,single,True,1.84111,True,A
8358,165915850,1,1892.45,2,3839.81,8.8352,0.00574888,3,11.575,6344.57,1.26685,3,24,0,0,12.3293,211.994,688.522,0.996919,131.865,33.1622,False,False,1,1.57543,True,1,,,single_partial,True,0.763902,True,B
8359,456309473,1,1886.58,12,835.599,8.83489,34.0038,24,10.9646,5527.73,1.14631,3,24,0,0,,88.3567,532.635,0.938754,134.09,51.0174,False,False,1,0.506387,False,1,,,single,True,0.322447,True,A
8360,147626793,1,1885.33,6,1976,8.8332,5.66052,12,12.0122,5105,0.809344,3,24,0,0,,135.698,856.238,0.900169,184.409,61.5468,False,False,1,0.506387,False,1,,,single,True,0.350093,True,A
8364,256865612,1,1883.8,1,7010.14,8.82768,3.99385,2,10.6746,6497,2.36081,3,24,0,0,13.5623,697.983,921.437,0.637304,301.542,62.7448,False,False,6,2.00679,False,1,,,single,True,1.92345,True,A
8370,91899466,1,1887.88,3,6645.48,8.82185,23.1611,6,12.971,5684.63,0.867348,3,24,0,0,,340.351,1686.98,0.982467,142.295,23.3739,False,False,4,2.53194,False,1,,,single,True,0.688041,True,A
8380,241194985,1,1894.4,4,3027.42,8.80571,80.8455,8,12.2456,5820.42,1.49094,3,24,0,0,,155.599,1084.95,0.954046,153.467,26.8649,False,False,2,0.768959,False,1,,,single,True,0.798278,True,A
8383,165855291,1,1888.97,1.5,7307.06,8.80332,0.837941,3,12.4674,4533,0.661476,3,24,0,0,6.16466,388.02,1206.08,0.855281,130.926,35.6177,False,False,2,0.768959,True,1,,,single_partial,True,0.550228,True,B
8387,154814765,1,1880.1,2,1833.73,8.78654,92.9946,4,10.8131,5721,1.08335,3,24,0,0,,68.5515,416.408,0.995076,183.093,84.4112,False,False,1,0.5,False,1,5235.01,5235.01,single,True,0.451434,True,A
8388,219854858,1,1885.54,3,2280.88,8.78535,4.66502,6,9.50474,5758,0.953156,0.75,6,1,0,5.04246,12092.7,282.868,0.998352,256.814,67.6398,False,False,1,1.44414,False,1,,,single,True,0.442969,True,A
8389,86337171,1,1883.7,6,4642.61,8.78211,6.49743,12,12.8393,6312,1.75014,3,24,0,0,,344.067,1391.73,0.986693,143.041,61.826,True,False,1,0.787714,False,1,,,single,True,1.16041,True,B
8392,86375902,1,1897.54,4,982.148,8.77275,5.48978,8,9.10218,5485,1.37866,3,24,0,0,10.4726,170.351,200.415,0.796366,144.533,62.8145,True,False,3,0.693938,False,1,,,single,True,0.420439,True,B
8393,230111089,1,1883.73,6,2968.7,8.77205,5.83549,12,12.4347,5992,1.5218,3,24,0,0,,246.801,1176.66,0.934043,248.097,68.7111,True,False,3,0.768959,False,1,,,single,True,0.80686,True,B
8397,39084578,1,1896.94,16,327.829,8.76801,19.8377,32,7.13962,7793,2.15568,3,24,0,0,9.74709,119.834,101.254,0.97123,151.483,39.5821,True,False,1,0.750204,False,1,,,single,True,0.379809,True,B
8400,237106923,1,1897.59,1.5,4978.68,8.76118,4.15839,3,11.4059,5830,0.940047,3,24,0,0,12.3294,1405.55,482.053,0.995044,256.951,78.9643,True,False,0,0.918999,False,1,,,single,True,0.645452,True,B
8401,287179698,1,1871.19,2,3948.09,8.75993,5.66667,4,10.9665,5688,0.960597,2,16,1,0,5.82874,2073.03,486.541,0.968917,149.683,61.3217,True,False,3,0.581408,False,1,,,single,True,0.587343,True,B
8406,198208345,1,1891.21,12,240.033,8.75408,140.66,24,7.7739,5804.6,1.07946,3,24,0,0,,25.145,107.459,0.998395,247.276,60.64,False,False,0,0.5,False,1,,,single,True,0.162742,True,A
8407,91968051,1,1878.31,4,3845.17,8.75241,135.84,8,12.6043,5560,0.843499,3,24,0,0,,257.307,1259.36,0.996415,144.28,22.2131,False,False,2,2.13808,False,1,,,single,True,0.508979,True,A
8408,203226271,1,1879.29,3,6625.43,8.74633,112.335,6,12.9375,6242.57,1.59011,3,24,0,0,,323.061,1671.35,0.980972,135.085,23.3658,False,False,0,0.99402,False,1,,,single,True,1.25948,True,A
8409,237117802,1,1895.31,8,2134.56,8.74507,58.8426,16,12.4488,6063,2.39357,3,24,0,0,,169.541,1091.92,0.984043,269.924,54.5591,False,False,1,1.18157,False,1,,,single,True,1.07611,True,A
8411,117221214,1,1873.05,1.5,6724.26,8.74324,0.832808,3,12.4724,5307.68,0.842926,3,24,0,0,4.87343,484.431,1243.35,0.994074,130.013,26.8883,False,False,2,1.85675,True,1,,,single_partial,True,0.672619,True,B
8413,99834103,1,1897.49,6,1568.19,8.73462,6.49886,12,10.8776,5688,1.44731,3,24,0,0,2.77848,232.995,512.11,0.877289,164.918,63.2614,False,False,2,0.5,False,1,,,single,True,0.557723,True,A
8414,441808296,1,1871.05,1,15161.5,8.73437,6.5,2,11.6639,3911,0.619294,3,24,0,0,10.3765,1534.45,1669.98,0.361275,266.242,72.5593,True,False,3,1.36912,False,1,,,single,True,0.742037,True,B
8415,8855240,1,1897.02,12,2892.05,8.7334,17.9997,25,12.9926,5973,1.53356,3,24,0,0,,262.247,1534.41,0.997109,142.697,33.0957,False,False,0,0.5,False,1,,,single,True,0.80253,True,A
8416,316492011,1,1886.04,8,2451.4,8.73186,15.1603,15,12.4803,6094,1.73838,3,24,0,0,,173.741,1072.32,0.926783,266.215,52.4267,False,False,0,0.918999,False,1,,,single,True,0.837547,True,A
8417,237016997,1,1871.38,3,4675.48,8.7297,10.5,6,11.0065,6189,1.04046,3,24,0,0,9.5757,1558.51,527.577,0.909314,306.421,62.0997,True,False,2,1.18157,False,1,,,single,True,0.692303,True,B
8419,359553260,1,1897.56,4,1548.05,8.72464,4.83674,8,11.0311,4126,0.653966,3,24,0,0,10.4728,224.345,439.749,0.97521,279.364,56.228,True,False,2,1.12531,False,1,,,single,True,0.250383,True,B
8421,88115338,1,1876.65,6,2119.73,8.71982,144.167,11,11.87,6223,1.18416,3,24,0,0,,121.82,738.351,0.990952,148.578,21.2968,False,False,6,2.55069,False,1,,,single,True,0.530528,True,A
8422,229744394,1,1883.74,4,4192.24,8.71619,5.49824,8,12.1484,5681,1.2087,3,24,0,0,3.37238,338.471,942.046,0.987218,279.731,66.0518,True,False,2,1.48165,False,1,,,single,True,0.761551,True,B
8423,159991577,1,1897.02,12,446.49,8.71544,17.8461,24,8.24328,5772,1.95062,3,24,0,0,10.497,90.256,132.234,0.999918,159.094,35.1222,False,False,2,0.5,False,1,,,single,True,0.401085,True,A
8424,417845355,1,1871.19,6,1921.43,8.71201,9.66667,9,11.0425,5891,1.4764,3,24,0,0,,139.563,550.409,0.922337,147.387,64.2464,True,False,5,1.01277,False,1,,,single,True,0.629758,True,B
8431,27064999,1,1890.31,2,6690.62,8.70798,81.6552,3,12.6753,6268,1.21748,3,24,0,0,,277.027,1514.21,0.994731,151.601,21.2363,False,False,0,1.03153,False,1,,,single,True,0.969064,True,A
8437,126368359,1,1897.12,4,3494.96,8.70224,15.4946,8,12.4573,6134.6,1.59193,3,24,0,0,,202.83,1165.5,0.978506,136.049,29.6733,False,False,2,1.42539,False,1,,,single,True,0.915804,True,A
8438,85991536,1,1881.79,4,5300.51,8.69989,52.3365,8,12.8713,5904.74,1.76305,3,24,0,0,,273.799,1632.86,0.971425,138.217,23.9634,False,False,2,1.57543,False,1,,,single,True,1.24905,True,A
8440,239201248,1,1888.84,4,3783.27,8.69736,46.1563,8,12.3811,5871.85,1.61455,3,24,0,0,,229.254,1270.7,0.943651,148.823,19.2756,False,False,2,1.38788,False,1,,,single,True,0.966368,True,A
8443,138709312,1,1872.17,4,2686.69,8.69316,36.6666,8,11.3724,6537,1.31415,3,24,0,0,3.41144,302.405,653.631,0.863725,137.089,25.2529,False,False,1,2.73824,False,1,,,single,True,0.662844,True,A
8444,117377897,1,1887.25,6,1289.01,8.6926,7.50127,12,10.6355,6547.65,1.88553,3,24,0,0,13.6457,2081.41,386.619,0.993342,131.962,26.3928,False,False,1,2.08181,False,1,,,single,True,0.658748,True,A
8451,156804896,1,1892.64,8,1403.42,8.67933,122.996,14,11.7817,5667.33,1.00183,3,24,0,0,,116.303,725.835,0.993398,140.088,38.1797,False,False,3,2.02555,False,1,,,single,True,0.365212,True,A
8452,371790957,1,1895.39,16,1105.36,8.66842,56.9947,32,12.1454,6126,1.86589,3,24,0,0,,132.596,842.347,0.995392,173.958,72.9537,False,False,0,0.900244,False,1,,,single,True,0.603663,True,A
8453,288469587,1,1885.93,12,1628.86,8.66734,12.0049,23,12.5874,5836,1.08256,3,24,0,0,,187.806,1095.27,0.965212,270.73,78.8163,False,False,3,1.03153,False,1,,,single,True,0.425158,True,A
8454,166530582,1,1888.35,2,2468.64,8.6619,1.00148,4,11.3036,5938.79,0.960404,3,24,0,0,,106.833,526.7,0.995657,134.723,31.9887,False,False,2,1.48165,True,1,,,single_partial,True,0.464344,True,B
8455,237017753,1,1883.68,6,5098.53,8.66046,6.49339,12,12.0432,6058,2.303,3,24,0,0,6.86938,953.019,1261.2,0.964155,306.376,61.5466,True,False,4,1.05029,False,1,,,single,True,1.6002,True,B
8457,236987382,1,1883.7,6,4436.29,8.65582,6.49316,12,12.152,6032,1.5052,3,24,0,0,2.8917,476.109,1245.9,0.848772,305.496,62.6915,True,False,6,1.50041,False,1,,,single,True,0.975577,True,B
8458,39126464,1,1882.54,4,3626.82,8.64539,0.660108,6,10.6971,6558,1.53193,3,24,0,0,3.59104,443.853,404.783,0.996741,152.05,36.084,False,False,0,1.06904,True,1,,,single_partial,True,0.897758,True,B
8460,233008687,1,1883.81,2,4077.04,8.64193,3.83371,4,10.6866,6277,1.30345,3,24,0,0,3.30792,444.707,578.973,0.805584,247.942,72.4428,False,False,0,0.656428,False,1,,,single,True,0.809886,True,A
8462,98413512,1,1883.53,1.5,1691.51,8.64157,10.6738,3,10.214,5815,2.7772,3,24,0,0,,64.8072,346.709,0.99668,147.257,25.6495,True,False,2,1.31286,False,1,,,single,True,1.11148,True,B
8464,252792342,1,1896.96,16,1569.91,8.6367,19.3461,32,12.5387,5667.52,1.40923,3,24,0,0,,217.324,1127.13,0.866629,164.476,41.9372,True,False,1,1.01277,False,1,,,single,True,0.543346,True,B
8468,86131559,1,1874.27,3,4608.25,8.62299,87.1666,6,12.2773,5086,0.719204,3,24,0,0,,258.984,1109.62,0.85526,140.491,22.5394,False,False,2,1.48165,False,1,,,single,True,0.475092,True,A
8470,233173039,1,1893.77,4,4062.56,8.61895,95.8411,8,12.899,5954,0.873596,3,24,0,0,,209.139,1421.08,0.989523,216.206,66.7007,False,False,0,0.862734,False,1,5635.01,5635.01,single,True,0.541836,True,A
8471,91965810,1,1872.17,2,5119.03,8.61881,36.6665,4,12.4122,5263.55,0.881173,3,24,0,0,,247.68,1166.2,0.945292,144.013,23.8609,False,False,2,2.28812,False,1,,,single,True,0.613497,True,A
8472,458420163,1,1886.94,6,1523.59,8.61613,6.1586,12,11.4277,4523.73,0.649586,3,24,0,0,,119.063,556.104,0.997705,170.693,52.3526,False,False,4,0.506387,False,1,,,single,True,0.246734,True,A
8473,232630415,1,1873.98,12,1803.71,8.61499,80.1666,24,11.0666,6883,1.93688,3,24,0,0,2.66956,183.826,502.554,0.936673,269.241,54.6996,False,False,1,0.975265,False,1,,,single,True,0.800468,True,A
8474,308016540,1,1882.4,1.5,6606.4,8.6122,37.675,3,12.7074,5790.82,1.16405,3,24,0,0,,290.837,1392,0.995332,150.009,26.0633,False,False,2,1.16282,False,1,,,single,True,0.920686,True,A
8476,8115148,1,1876.06,2,4006.36,8.6114,130.167,4,11.8292,5599.49,0.975808,1,8,1,0,6.20273,8285.69,751.924,0.958693,154.219,35.999,False,False,1,0.975265,False,1,,,single,True,0.601031,True,A
8478,256299450,1,1885.76,6,1711.27,8.60861,6.50186,12,11.0958,5728,1.08188,3,24,0,0,3.0658,164.971,553.425,0.883192,276.648,67.687,False,False,1,0.918999,False,1,,,single,True,0.435508,True,A
8479,138660514,1,1880.4,1,9848.03,8.60678,0.835988,2,12.7415,6087.61,1.43516,3,24,0,0,10.4967,757.386,1405.7,0.997476,136.272,24.1978,False,False,3,1.74422,True,1,,,single_partial,True,1.3859,True,B
8481,98413065,1,1887.42,4,4049.11,8.6038,12.1594,8,12.7847,3472,0.366788,3,24,0,0,,261.705,1474.64,0.956322,147.183,27.566,False,False,0,1.21908,False,1,,,single,True,0.227118,True,A
8482,354008572,1,1886.21,16,1291.02,8.60069,5.34017,26,11.9958,6015.3,1.39492,3,24,0,0,,138.715,777.05,0.996644,167.845,53.4741,False,False,1,0.5,True,1,,,single_partial,True,0.487723,True,B
8483,98414228,1,1892.38,1,7497.41,8.59963,0.841664,2,12.5494,6116,1.03799,3,24,0,0,,213.656,1243.53,0.976387,147.27,25.1989,False,False,1,1.16282,True,1,,,single_partial,True,0.874593,True,B
8486,288267198,1,1885.76,6,1661.21,8.59622,8.00505,12,10.5642,4274,0.96244,3,24,0,0,7.13804,219.562,361.917,0.978297,258.921,81.322,False,False,3,1.33161,False,1,,,single,True,0.381719,True,A
8490,329247724,1,1883.7,3,3169.82,8.59237,4.83842,6,10.7509,5603,0.988192,3,24,0,0,2.94842,432.018,438.668,0.92844,263.958,55.6671,True,False,2,0.712693,False,1,,,single,True,0.541397,True,B
8491,3664936,1,1878.41,1,9070.34,8.59085,133.497,2,12.6324,5310,0.810586,3,24,0,0,,258.414,1422.68,0.98738,127.444,26.8885,False,False,0,1.838,False,1,,,single,True,0.751222,True,A
8492,355183969,1,1891.1,4,997.801,8.58945,98.0043,8,9.9344,6018,1.83049,3,24,0,0,,58.1158,263.474,0.996825,132.652,45.0526,False,False,0,0.600163,False,1,,,single,True,0.562661,True,A
8493,441811910,1,1885.59,1.5,3666.1,8.58365,3.8356,3,7.2025,5963.74,0.998341,1,8,1,0,5.64666,7491.3,200.107,0.996605,266.909,73.1327,False,False,1,1.21908,False,1,,,single,True,0.588218,True,A
8494,172955465,1,1876.67,3,3542.54,8.5833,144.667,5,12.0753,6149,1.49738,3,24,0,0,,143.654,835.215,0.993724,150.376,32.7592,False,False,0,0.5,False,1,,,single,True,0.867255,True,A
8495,372681717,1,1889.17,1,7756.25,8.58254,52.6653,2,12.4166,5338,0.800145,3,24,0,0,9.74697,984.26,1057.63,0.991997,141.179,38.1776,False,False,2,1.95053,False,1,,,single,True,0.685728,True,A
8496,39777146,1,1897.25,1,616.94,8.5797,12.3379,2,6.033,5660,0.922516,3,24,0,0,5.24843,36.9753,77.7287,0.999614,154.716,44.0483,False,False,0,0.5,False,1,,,single,True,0.222973,True,A
8499,137905915,1,1878.46,12,1881.94,8.57601,132.335,24,11.2798,6419.71,2.00774,3,24,0,0,2.527,169.109,583.491,0.994551,152.053,54.2624,False,False,4,0.900244,False,1,,,single,True,0.847555,True,A
8500,126312848,1,1871.45,1.5,12725.7,8.57579,3.83333,3,12.9704,6224,1.10131,3,24,0,0,1.44229,740.865,1991.97,0.847601,134.198,29.7955,True,False,7,2.15684,False,1,,,single,True,1.20895,True,B
8501,393834543,1,1886.59,8,1525.86,8.57578,34.1651,16,11.9663,5618.54,1.12785,3,24,0,0,,140.53,839.592,0.989954,146.18,47.2942,False,False,2,0.5,False,1,,,single,True,0.428712,True,A
8504,264249827,1,1886.28,8,2527.45,8.56534,8.50565,16,12.315,5335,0.939005,3,24,0,0,,163.158,1003.13,0.836166,295.675,65.9026,False,False,3,1.63169,False,1,,,single,True,0.459375,True,A
8505,232980902,1,1897.6,2,2649.53,8.56379,3.84331,4,10.7392,3843,0.569098,3,24,0,0,9.74717,583.687,386.385,0.987189,218.863,64.8362,True,False,0,1.14406,False,1,,,single,True,0.285055,True,B
8507,117417615,1,1871.61,3,4580.75,8.55724,23.1666,6,12.5573,5796,1.38091,3,24,0,0,,200.486,1236.63,0.941103,137.654,26.6181,False,False,2,2.13808,False,1,,,single,True,0.909476,True,A
8508,420113066,1,1871.53,12,2071.49,8.55621,14,24,12.1736,6034,1.48606,3,24,0,0,6.09365,315.215,859.215,0.97731,290.314,72.1994,False,False,2,1.05029,False,1,,,single,True,0.658165,True,A
8509,91987797,1,1892.74,1.5,2240.92,8.55418,120.672,3,10.8989,5667.49,1.42983,3,24,0,0,,79.1743,439.076,0.991454,144.619,23.3588,False,False,2,2.06306,False,1,,,single,True,0.658651,True,A
8517,105379454,1,1878.48,3,1480.96,8.54116,131.834,6,11.0981,5819.77,0.935097,3,24,0,0,,76.0067,463.648,0.99514,142.183,47.4917,False,False,0,0.5,False,1,,,single,True,0.350176,True,A
8518,372710105,1,1878.94,6,1682.35,8.54006,120.835,12,11.7997,5926,1.24539,3,24,0,0,,112.144,679.548,0.996387,141.117,39.8732,False,False,0,1.91302,False,1,,,single,True,0.497075,True,A
8519,82247541,1,1881.74,1.5,5985.8,8.53585,53.676,3,12.5574,6020,1.16088,3,24,0,0,,219.856,1345.88,0.993467,151.206,24.2062,False,False,1,1.12531,False,1,,,single,True,0.873989,True,A
8520,88006404,1,1882.23,2,7503.37,8.53485,1.34092,4,12.8955,4333,0.655004,3,24,0,0,11.3717,673.142,1752.46,0.925611,146.97,21.3173,False,False,3,2.51318,True,1,,,single_partial,True,0.552115,True,B
8523,197242754,1,1893.31,1,8099.82,8.52901,106.994,2,12.6197,5409.72,0.857768,3,24,0,0,,221.065,1301.64,0.94041,133.88,23.9141,False,False,2,1.21908,False,1,,,single,True,0.751216,True,A
8525,1065979,1,1897.38,3,5051.69,8.5201,1.84668,6,12.7949,4469.81,0.701676,3,24,0,0,,286.673,1579.7,0.993991,154.363,26.1842,False,False,0,0.5,True,1,,,single_partial,True,0.485302,True,B
8526,126350087,1,1890.41,4,2220.25,8.51913,83.4991,8,11.3924,5930.17,1.8909,3,24,0,0,0.827014,192.619,586.473,0.916806,135.701,26.5556,False,False,3,2.13808,False,1,,,single,True,0.867017,True,A
8528,117298335,1,1882.68,8,2379.87,8.51812,-0.50038,11,12.0226,6240.78,1.42466,3,24,0,0,,178.276,838.16,0.995873,131.491,29.0624,False,False,3,2.02555,True,1,,,single_partial,True,0.676309,True,B
8535,166613682,1,1875.34,8,1656.84,8.49911,-0.834659,12,11.5679,5051.37,0.703375,3,24,0,0,,116.96,675.613,0.99817,135.993,30.608,False,False,2,1.74422,True,1,,,single_partial,True,0.278602,True,B
8536,361975717,1,1897.12,8,1571.88,8.49794,15.4878,16,11.878,6239.29,1.34476,3,24,0,0,,121.069,765.196,0.975605,132.745,43.7874,False,False,1,0.5,False,1,,,single,True,0.518815,True,A
8538,165915836,1,1891.97,1.5,6838.85,8.49405,119.836,3,11.969,4401.8,0.819835,3,24,0,0,5.89665,1275.35,906.245,0.851317,131.93,33.1073,False,False,4,1.65045,False,1,,,single,True,0.659744,True,A
