rank,tic,rank_in_star,t0,duration_h,depth_ppm,snr,edge_dist_h,n_in,tmag,teff,radius,window_d,max_dur_h,long_limited,hf_variable,var_period_d,var_amp_ppm,sigma_pt_ppm,crowdsap,ra,dec,crowded_time_bin,common_mode,n_coincident,n_coincident_expected,partial,n_dips_star,toi_match,toi_host,category,candidate,rp_rjup,planet_sized,tier
2223,9339566,1,1873.76,1.5,60973.6,71.2898,74.8333,3,12.7198,6431.49,1.62452,3,24,0,0,5.42494,515.759,1207.43,0.989548,138.468,40.7854,False,False,1,0.768959,False,1,,,single,True,3.90349,False,B
2224,288240517,4,1885.78,3,78401.5,71.2184,8.50374,6,12.3922,5577,1.73933,2,16,1,0,7.53463,3418.86,985.472,0.867024,258.163,78.6218,False,False,0,0.843979,False,6,,,secondary,False,4.73916,False,
2225,199710583,1,1893.65,1.5,47047,71.1951,98.6796,3,12.16,6009.26,1.19883,3,24,0,0,6.78138,866.919,917.849,0.955269,253.785,57.5735,False,False,0,0.656428,False,7,,,repeating,False,2.53035,False,
2226,219435542,5,1890.62,3,98007.5,71.1804,128.499,6,9.18488,6264,1.755,1.5,12,1,0,4.85862,3094.26,1792.02,0.874384,205.435,74.3205,False,False,0,0.806469,False,7,,,repeating,False,5.34643,False,
2227,359675849,1,1897.39,3,52035.3,71.0893,8.83497,6,7.3529,5912,1.43057,0.5,4,1,1,1.81528,7028.82,873.642,0.999006,280.706,57.8652,False,False,2,0.95651,False,9,,,repeating,False,3.17553,False,
2228,3907527,2,1875.05,1.5,356198,71.0407,105.833,3,12.0452,7473.49,2.34552,0.5,4,1,0,1.70575,64175.7,39683.9,0.979527,151.588,29.685,False,False,0,0.825224,False,10,,,repeating,False,13.6221,False,
2229,409276901,6,1878.94,2,276101,71.037,120.836,4,10.6906,6258,1.28524,0.5,4,1,1,0.659217,6936.93,5660.69,0.99624,146.929,45.9249,False,False,0,0.5,False,10,,,repeating,False,6.57167,False,
2230,409276901,7,1889.46,2,275978,71.0053,103.164,4,10.6906,6258,1.28524,0.5,4,1,1,0.659217,6936.93,5660.69,0.99624,146.929,45.9249,False,False,1,0.5,False,10,,,repeating,False,6.5702,False,
2231,3907527,3,1881.9,1.5,355754,70.952,49.6749,3,12.0452,7473.49,2.34552,0.5,4,1,0,1.70575,64175.7,39683.9,0.979527,151.588,29.685,False,False,2,0.825224,False,10,,,repeating,False,13.6136,False,
2232,3907527,4,1878.47,1.5,355671,70.9354,132.175,3,12.0452,7473.49,2.34552,0.5,4,1,0,1.70575,64175.7,39683.9,0.979527,151.588,29.685,False,False,0,0.825224,False,10,,,repeating,False,13.612,False,
2233,318275005,1,1871.29,1,67368.6,70.8928,15.6666,2,11.422,6023.01,1.66199,0.5,4,1,0,2.23704,4531,781.037,0.998019,163.966,52.1847,True,False,3,0.5,False,10,,,repeating,False,4.19773,False,
2234,142783746,8,1872.35,1,63875.3,70.8712,41,2,10.3414,6222,1.32236,3,24,0,0,5.93286,1223.65,355.076,0.990213,153.903,76.6984,False,False,1,0.693938,False,8,,,secondary,False,3.25217,False,
2235,229977943,3,1897.05,1,159430,70.8704,3.99433,2,12.2824,5085,1.01459,0.5,4,1,1,1.78041,11757.9,1517.93,0.883415,290.312,62.8308,False,False,4,1.74422,False,6,,,secondary,False,3.94215,False,
2236,199710583,2,1886.8,1.5,46829.2,70.8655,34.8263,3,12.16,6009.26,1.19883,3,24,0,0,6.78138,866.919,917.849,0.955269,253.785,57.5735,False,False,3,0.656428,False,7,,,repeating,False,2.52449,False,
2237,138505004,3,1875.09,1.5,410336,70.8144,106.833,3,9.27755,5865,1.71858,0.5,4,1,0,1.14936,8210.09,7188.76,0.998865,157.513,61.8115,False,False,1,1.21908,False,10,,,repeating,False,10.7127,False,
2238,3907527,5,1871.63,1.5,354861,70.7739,23.8332,3,12.0452,7473.49,2.34552,0.5,4,1,0,1.70575,64175.7,39683.9,0.979527,151.588,29.685,False,False,1,0.825224,False,10,,,repeating,False,13.5964,False,
2239,232979292,1,1882.92,1,92168.7,70.7665,25.3395,2,10.124,6635,1.5725,0.5,4,1,1,0.891898,6373.36,523.99,0.973243,218.765,64.8802,False,False,1,0.975265,False,10,,,repeating,False,4.64558,False,
2240,8746787,3,1894.33,1,159706,70.7295,82.4978,2,11.5334,5450.91,0.704721,0.5,4,1,1,2.06754,10946.4,1103.32,0.998472,139.832,30.9909,False,False,0,0.825224,False,10,,,repeating,False,2.74054,False,
2241,138505004,4,1877.4,1.5,409740,70.7115,157.668,3,9.27755,5865,1.71858,0.5,4,1,0,1.14936,8210.09,7188.76,0.998865,157.513,61.8115,False,False,0,1.21908,False,10,,,repeating,False,10.7049,False,
2242,53429747,1,1890,3,74852.6,70.6956,117.661,6,12.839,5823.81,1.34545,3,24,0,0,7.58107,1895.84,1435.81,0.998772,161.29,51.5924,False,False,0,0.787714,False,2,,,repeating,False,3.58202,False,
2243,252797323,5,1877.4,1,270677,70.6232,157.842,2,12.3517,4715.79,0.978432,0.5,4,1,1,1.74949,12246.2,1638.72,0.997861,165.49,46.1161,False,False,0,0.5,False,10,,,repeating,False,4.95352,False,
2244,138505004,5,1891.2,1.5,409184,70.6157,102.833,3,9.27755,5865,1.71858,0.5,4,1,0,1.14936,8210.09,7188.76,0.998865,157.513,61.8115,False,False,1,1.21908,False,10,,,repeating,False,10.6976,False,
2245,289723323,1,1891.54,2,45327.7,70.6141,148.663,4,12.3787,5788.59,1.29772,3,24,0,0,2.1273,302.012,1050.44,0.885972,274.403,53.83,False,False,1,1.91302,False,1,,,single,True,2.68856,False,B
2246,156103314,1,1894.87,3,31071.6,70.5256,69.4883,6,11.6123,6237,2.55197,2,16,1,0,3.29008,814.178,735.832,0.938007,166.463,79.5615,False,False,1,0.900244,False,8,,,repeating,False,4.37739,False,
2247,3907527,6,1888.74,1.5,353016,70.406,41.8242,3,12.0452,7473.49,2.34552,0.5,4,1,0,1.70575,64175.7,39683.9,0.979527,151.588,29.685,False,False,1,0.825224,False,10,,,repeating,False,13.5611,False,
2248,239201634,1,1879.9,3,38690.4,70.3712,97.8422,6,12.1263,3900,0.598919,3,24,0,0,10.497,997.439,1008.66,0.97743,148.866,21.319,False,False,4,2.43816,False,1,,,single,True,1.14638,True,A
2249,446130892,1,1895.66,4,49425.7,70.3662,50.4919,8,12.6878,5574,1.65243,3,24,0,0,8.87489,1766.94,1311.78,0.981494,146.648,59.7989,False,False,0,0.562653,False,3,,,repeating,False,3.57484,False,
2250,252797323,6,1882.67,1,269597,70.3414,31.3417,2,12.3517,4715.79,0.978432,0.5,4,1,1,1.74949,12246.2,1638.72,0.997861,165.49,46.1161,False,False,0,0.5,False,10,,,repeating,False,4.94363,False,
2251,252797323,7,1873.88,1,269401,70.2903,77.6665,2,12.3517,4715.79,0.978432,0.5,4,1,1,1.74949,12246.2,1638.72,0.997861,165.49,46.1161,False,False,0,0.5,False,10,,,repeating,False,4.94183,False,
2252,3907527,7,1895.59,1.5,352379,70.2789,52.1758,3,12.0452,7473.49,2.34552,0.5,4,1,0,1.70575,64175.7,39683.9,0.979527,151.588,29.685,False,False,1,0.825224,False,10,,,repeating,False,13.5488,False,
2253,349793021,2,1895.46,1,373984,70.2588,55.3355,2,11.3901,6453.68,2.00506,0.75,6,1,0,2.13217,7352.12,5375.33,0.934485,143.437,28.1385,False,False,0,1.53792,False,10,,,repeating,False,11.9319,False,
2254,349793021,3,1878.09,1,373938,70.2502,141.338,2,11.3901,6453.68,2.00506,0.75,6,1,0,2.13217,7352.12,5375.33,0.934485,143.437,28.1385,False,False,0,1.53792,False,10,,,repeating,False,11.9312,False,
2255,359552377,4,1882.39,4,22949.7,70.2398,36.3339,8,10.9112,6487,2.34863,0.5,4,1,0,1.72337,2597.34,652.445,0.81052,279.398,57.7443,False,False,3,1.35037,False,10,,,repeating,False,3.46227,False,
2256,232979292,2,1879.33,1,91380.4,70.1613,111.339,2,10.124,6635,1.5725,0.5,4,1,1,0.891898,6373.36,523.99,0.973243,218.765,64.8802,False,False,2,0.975265,False,10,,,repeating,False,4.62567,False,
2257,199710583,3,1879.96,1.5,46334.8,70.1174,96.1731,3,12.16,6009.26,1.19883,3,24,0,0,6.78138,866.919,917.849,0.955269,253.785,57.5735,False,False,0,0.656428,False,7,,,repeating,False,2.51113,False,
2258,349793021,4,1890.5,1,373222,70.1156,86.1617,2,11.3901,6453.68,2.00506,0.75,6,1,0,2.13217,7352.12,5375.33,0.934485,143.437,28.1385,False,False,1,1.53792,False,10,,,repeating,False,11.9198,False,
2259,88004732,1,1890.69,1,78192.8,70.0894,0.657385,2,12.7448,4778,0.675399,3,24,0,0,,336.584,1403.67,0.989452,146.958,21.5471,False,False,2,2.68198,True,1,,,single_partial,True,1.83781,True,B
2260,139379121,1,1889.56,1,232231,70.0725,62.4993,3,12.9051,4638.34,1.1846,0.5,4,1,1,1.50693,13561.5,2131.17,0.982734,138.961,35.1598,False,False,0,1.12531,False,10,,,repeating,False,5.55506,False,
2261,138505004,6,1893.49,1.5,405981,70.0628,102.663,3,9.27755,5865,1.71858,0.5,4,1,0,1.14936,8210.09,7188.76,0.998865,157.513,61.8115,False,False,1,1.21908,False,10,,,repeating,False,10.6556,False,
2262,232979292,3,1881.12,1,91240.6,70.054,68.3395,2,10.124,6635,1.5725,0.5,4,1,1,0.891898,6373.36,523.99,0.973243,218.765,64.8802,False,False,0,0.975265,False,10,,,repeating,False,4.62213,False,
2263,349793021,5,1892.98,1,372744,70.026,114.835,2,11.3901,6453.68,2.00506,0.75,6,1,0,2.13217,7352.12,5375.33,0.934485,143.437,28.1385,False,False,1,1.53792,False,10,,,repeating,False,11.9122,False,
2264,252797323,8,1886.19,1,268296,70.0019,24.6579,2,12.3517,4715.79,0.978432,0.5,4,1,1,1.74949,12246.2,1638.72,0.997861,165.49,46.1161,False,False,2,0.5,False,10,,,repeating,False,4.93168,False,
2265,462538042,1,1874.5,1,337038,69.9896,84.1667,2,11.7412,6321,2.04333,0.5,4,1,1,0.735918,8338.06,1268.34,0.994011,202.292,76.9365,False,False,2,1.0878,False,10,,,repeating,False,11.5434,False,
2266,409276901,8,1894.7,2,272017,69.9863,73.498,4,10.6906,6258,1.28524,0.5,4,1,1,0.659217,6936.93,5660.69,0.99624,146.929,45.9249,False,False,0,0.5,False,10,,,repeating,False,6.52289,False,
2267,462538042,2,1887.72,1,336882,69.9572,59.0011,2,11.7412,6321,2.04333,0.5,4,1,1,0.735918,8338.06,1268.34,0.994011,202.292,76.9365,False,False,1,1.0878,False,10,,,repeating,False,11.5408,False,
2268,462538042,3,1871.56,1,336832,69.9468,13.6667,2,11.7412,6321,2.04333,0.5,4,1,1,0.735918,8338.06,1268.34,0.994011,202.292,76.9365,False,False,3,1.0878,False,10,,,repeating,False,11.5399,False,
2269,39126752,2,1878.34,2,28609.9,69.928,135.34,4,11.911,5910.34,1.51037,3,24,0,0,7.58108,332.169,797.444,0.969528,152.12,38.0336,False,False,0,0.731448,False,2,,,repeating,False,2.48599,False,
2270,252797323,9,1875.65,1,267793,69.8706,120.167,2,12.3517,4715.79,0.978432,0.5,4,1,1,1.74949,12246.2,1638.72,0.997861,165.49,46.1161,False,False,2,0.5,False,10,,,repeating,False,4.92706,False,
2271,252797323,10,1893.23,1,267239,69.726,108.844,2,12.3517,4715.79,0.978432,0.5,4,1,1,1.74949,12246.2,1638.72,0.997861,165.49,46.1161,False,False,1,0.5,False,10,,,repeating,False,4.92196,False,
2272,462538042,4,1895.08,1,335156,69.5987,64.4954,2,11.7412,6321,2.04333,0.5,4,1,1,0.735918,8338.06,1268.34,0.994011,202.292,76.9365,False,False,1,1.0878,False,10,,,repeating,False,11.5112,False,
2273,8746787,4,1890.31,1,157073,69.5635,80.6643,2,11.5334,5450.91,0.704721,0.5,4,1,1,2.06754,10946.4,1103.32,0.998472,139.832,30.9909,False,False,0,0.825224,False,10,,,repeating,False,2.71785,False,
2274,232979292,4,1895.44,1,90531.3,69.5093,55.8433,2,10.124,6635,1.5725,0.5,4,1,1,0.891898,6373.36,523.99,0.973243,218.765,64.8802,False,False,0,0.975265,False,10,,,repeating,False,4.60413,False,
2275,462538042,5,1890.66,1,334541,69.471,129.501,2,11.7412,6321,2.04333,0.5,4,1,1,0.735918,8338.06,1268.34,0.994011,202.292,76.9365,False,False,1,1.0878,False,10,,,repeating,False,11.5006,False,
2276,462538042,6,1881.85,1,334490,69.4603,50.9991,2,11.7412,6321,2.04333,0.5,4,1,1,0.735918,8338.06,1268.34,0.994011,202.292,76.9365,False,False,1,1.0878,False,10,,,repeating,False,11.4997,False,
2277,232979292,5,1897.23,1,90426.2,69.4287,12.8433,2,10.124,6635,1.5725,0.5,4,1,1,0.891898,6373.36,523.99,0.973243,218.765,64.8802,False,False,0,0.975265,False,10,,,repeating,False,4.60146,False,
2278,349793021,6,1873.13,1,369486,69.4139,54.1665,2,11.3901,6453.68,2.00506,0.75,6,1,0,2.13217,7352.12,5375.33,0.934485,143.437,28.1385,False,False,0,1.53792,False,10,,,repeating,False,11.86,False,
2279,138505004,7,1882.01,1.5,402212,69.4125,47.1675,3,9.27755,5865,1.71858,0.5,4,1,0,1.14936,8210.09,7188.76,0.998865,157.513,61.8115,False,False,1,1.21908,False,10,,,repeating,False,10.6061,False,
2280,462538042,7,1877.43,1,334180,69.3959,154.5,2,11.7412,6321,2.04333,0.5,4,1,1,0.735918,8338.06,1268.34,0.994011,202.292,76.9365,False,False,1,1.0878,False,10,,,repeating,False,11.4944,False,
2281,357098774,1,1883.56,3,42275.6,69.3399,8.3359,6,11.1125,6200.9,1.52916,0.5,4,1,1,1.11596,3046.39,605.754,0.976737,275.074,54.7505,True,False,4,1.76298,False,10,,,repeating,False,3.05953,False,
2282,307988813,2,1892.4,3,29349.2,69.3397,128.841,6,11.8906,4671.47,0.942195,3,24,0,0,8.02092,1433.01,795.451,0.998341,149.505,29.5524,False,False,2,0.937754,False,2,,,secondary,False,1.57071,True,
2283,232979292,6,1877.54,1,90227,69.2757,154.339,2,10.124,6635,1.5725,0.5,4,1,1,0.891898,6373.36,523.99,0.973243,218.765,64.8802,False,False,0,0.975265,False,10,,,repeating,False,4.59639,False,
2284,8201434,1,1894.63,1,52960.4,69.2625,75.3428,2,12.3684,5696.62,1.81009,3,24,0,0,,236.142,961.408,0.994833,157.036,38.1708,False,False,0,0.900244,False,2,,,single,True,4.05353,False,B
2285,117417462,1,1890.84,1,56947.9,69.2612,0.665467,2,12.2591,6287.38,2.6974,3,24,0,0,8.52861,382.772,984.777,0.995295,137.578,25.9059,False,False,6,2.17559,True,2,,,single_partial,True,6.26386,False,B
2286,462538042,8,1892.14,1,333431,69.2405,134.995,2,11.7412,6321,2.04333,0.5,4,1,1,0.735918,8338.06,1268.34,0.994011,202.292,76.9365,False,False,2,1.0878,False,10,,,repeating,False,11.4815,False,
2287,349793021,7,1888.01,1.5,354416,69.1913,26.3284,3,11.3901,6453.68,2.00506,0.75,6,1,0,2.13217,7352.12,5375.33,0.934485,143.437,28.1385,False,False,3,1.53792,False,10,,,repeating,False,11.6156,False,
2288,92007716,1,1895.69,8,26447.4,69.0912,49.8395,15,12.7222,5881.74,1.08252,3,24,0,0,13.646,533.783,1472.42,0.950286,145.338,22.8215,False,False,4,2.40065,False,2,,,single,True,1.71311,True,A
2289,359552377,5,1896.14,4,22571.9,69.0837,38.8357,8,10.9112,6487,2.34863,0.5,4,1,0,1.72337,2597.34,652.445,0.81052,279.398,57.7443,False,False,2,1.35037,False,10,,,repeating,False,3.43365,False,
2290,156103314,2,1878.56,3,30421.2,69.0494,129.996,6,11.6123,6237,2.55197,2,16,1,0,3.29008,814.178,735.832,0.938007,166.463,79.5615,False,False,1,0.900244,False,8,,,repeating,False,4.33133,False,
2291,138505004,8,1895.8,1.5,399927,69.0182,47.1631,3,9.27755,5865,1.71858,0.5,4,1,0,1.14936,8210.09,7188.76,0.998865,157.513,61.8115,False,False,1,1.21908,False,10,,,repeating,False,10.5759,False,
2292,462538042,9,1878.91,1,332290,69.0036,121.499,2,11.7412,6321,2.04333,0.5,4,1,1,0.735918,8338.06,1268.34,0.994011,202.292,76.9365,False,False,0,1.0878,False,10,,,repeating,False,11.4619,False,
2293,138505004,9,1888.9,1.5,399825,69.0005,47.833,3,9.27755,5865,1.71858,0.5,4,1,0,1.14936,8210.09,7188.76,0.998865,157.513,61.8115,False,False,1,1.21908,False,10,,,repeating,False,10.5746,False,
2294,233532554,5,1886.3,4,767306,68.9653,20.0011,8,9.603,7869,2.48263,0.5,4,1,1,1.41167,152219,14416,0.984212,280.448,62.6764,False,False,2,1.05029,False,10,,,repeating,False,21.1619,False,
2295,462538042,10,1880.37,1,332032,68.95,86.4991,2,11.7412,6321,2.04333,0.5,4,1,1,0.735918,8338.06,1268.34,0.994011,202.292,76.9365,False,False,0,1.0878,False,10,,,repeating,False,11.4574,False,
2296,88115046,3,1875.94,2,49212.9,68.9484,127.167,4,11.5682,5788,1.12387,2,16,1,0,9.72486,5929.43,671.53,0.982996,148.592,20.0386,False,False,1,1.44414,False,4,,,secondary,False,2.42613,False,
2297,86118685,1,1882.36,1,67161.3,68.9378,38.8377,2,11.648,6059,1.81302,1.25,10,1,0,2.78487,1654.55,752.78,0.982511,140.207,22.7336,False,False,1,1.4629,False,1,,,single,True,4.57214,False,B
2298,8746787,5,1880.23,1,155435,68.8381,89.836,2,11.5334,5450.91,0.704721,0.5,4,1,1,2.06754,10946.4,1103.32,0.998472,139.832,30.9909,False,False,4,0.825224,False,10,,,repeating,False,2.70364,False,
2299,409276901,9,1876.29,2,267268,68.7645,135.667,4,10.6906,6258,1.28524,0.5,4,1,1,0.659217,6936.93,5660.69,0.99624,146.929,45.9249,False,False,0,0.5,False,10,,,repeating,False,6.4657,False,
2300,288182800,5,1876.05,1,86482.7,68.6751,129.5,2,11.6107,5512,1.91992,1.5,12,1,0,5.6466,3296.9,740.828,0.92549,222.013,83.677,False,False,2,1.10655,False,8,,,repeating,False,5.49421,False,
2301,349793021,8,1875.61,1,365551,68.6745,113.667,2,11.3901,6453.68,2.00506,0.75,6,1,0,2.13217,7352.12,5375.33,0.934485,143.437,28.1385,False,False,3,1.53792,False,10,,,repeating,False,11.7966,False,
2302,139379121,2,1897.08,1,278716,68.6665,16.4954,2,12.9051,4638.34,1.1846,0.5,4,1,1,1.50693,13561.5,2131.17,0.982734,138.961,35.1598,False,False,2,1.12531,False,10,,,repeating,False,6.0857,False,
2303,288240517,5,1877.91,3,75589.5,68.664,145.497,6,12.3922,5577,1.73933,2,16,1,0,7.53463,3418.86,985.472,0.867024,258.163,78.6218,False,False,1,0.843979,False,6,,,secondary,False,4.6534,False,
2304,139379121,3,1876.02,1,278585,68.6342,123.667,2,12.9051,4638.34,1.1846,0.5,4,1,1,1.50693,13561.5,2131.17,0.982734,138.961,35.1598,False,False,1,1.12531,False,10,,,repeating,False,6.08427,False,
2305,359552377,6,1889.27,4,22423.1,68.6283,94.166,8,10.9112,6487,2.34863,0.5,4,1,0,1.72337,2597.34,652.445,0.81052,279.398,57.7443,False,False,2,1.35037,False,10,,,repeating,False,3.42232,False,
2306,8746787,6,1878.21,1,154950,68.6233,138.336,2,11.5334,5450.91,0.704721,0.5,4,1,1,2.06754,10946.4,1103.32,0.998472,139.832,30.9909,False,False,2,0.825224,False,10,,,repeating,False,2.69942,False,
2307,359552377,7,1892.7,4,22411.4,68.5922,121.336,8,10.9112,6487,2.34863,0.5,4,1,0,1.72337,2597.34,652.445,0.81052,279.398,57.7443,False,False,0,1.35037,False,10,,,repeating,False,3.42142,False,
2308,267811506,1,1886.43,4,221269,68.5755,23.0039,8,9.1756,6717,4.13422,1.25,10,1,0,2.82333,4689.01,3590.07,0.99352,293.235,59.44,False,False,1,0.581408,False,10,,,repeating,False,18.9239,False,
2309,288182800,6,1894.48,1.5,83501.8,68.5588,78.6552,3,11.6107,5512,1.91992,1.5,12,1,0,5.6466,3296.9,740.828,0.92549,222.013,83.677,False,False,2,1.10655,False,8,,,repeating,False,5.39869,False,
2310,229605268,1,1880.76,1,74402.1,68.5531,76.9961,2,11.1405,6312,1.3319,1.25,10,1,0,3.74127,2435.47,856.306,0.847469,273.54,76.7844,False,False,0,1.0878,False,10,,,repeating,False,3.53526,False,
2311,139379121,4,1882.04,1,277788,68.4379,46.3346,2,12.9051,4638.34,1.1846,0.5,4,1,1,1.50693,13561.5,2131.17,0.982734,138.961,35.1598,False,False,2,1.12531,False,10,,,repeating,False,6.07556,False,
2312,311577797,1,1877.79,2,37350.9,68.4062,148.338,4,8.56953,7023,1.80348,0.5,4,1,1,1.09167,3470.88,336.991,0.979677,159.339,50.5512,False,False,0,0.900244,False,1,,,single,False,3.39171,False,
2313,232979292,7,1893.64,1,89022.3,68.3508,98.8433,2,10.124,6635,1.5725,0.5,4,1,1,0.891898,6373.36,523.99,0.973243,218.765,64.8802,False,False,2,0.975265,False,10,,,repeating,False,4.5656,False,
2314,232979292,8,1886.5,1,88982.9,68.3205,33.6602,2,10.124,6635,1.5725,0.5,4,1,1,0.891898,6373.36,523.99,0.973243,218.765,64.8802,False,False,1,0.975265,False,10,,,repeating,False,4.56459,False,
2315,139379121,5,1874.52,1,277249,68.3051,87.6667,2,12.9051,4638.34,1.1846,0.5,4,1,1,1.50693,13561.5,2131.17,0.982734,138.961,35.1598,False,False,0,1.12531,False,10,,,repeating,False,6.06966,False,
2316,229605268,2,1876.99,1,74033.3,68.2133,148,2,11.1405,6312,1.3319,1.25,10,1,0,3.74127,2435.47,856.306,0.847469,273.54,76.7844,False,False,1,1.0878,False,10,,,repeating,False,3.52649,False,
2317,219435542,6,1883.42,3,93910.9,68.2052,13.334,6,9.18488,6264,1.755,1.5,12,1,0,4.85862,3094.26,1792.02,0.874384,205.435,74.3205,False,False,0,0.806469,False,7,,,repeating,False,5.2335,False,
2318,8746787,7,1882.25,1,153988,68.1971,41.336,2,11.5334,5450.91,0.704721,0.5,4,1,1,2.06754,10946.4,1103.32,0.998472,139.832,30.9909,False,False,2,0.825224,False,10,,,repeating,False,2.69103,False,
2319,229398079,1,1893.68,1,119378,68.1823,97.992,2,12.0374,5957,1.62836,2.5,20,1,0,5.30827,1503.26,1044.92,0.903989,292.414,65.7364,False,False,3,1.51916,False,10,,,repeating,False,5.47483,False,
2320,302606675,1,1894.43,3,26808.2,68.1088,0.00289432,4,11.8901,6512.71,2.18168,3,24,0,0,,135.758,785.09,0.997266,136.834,31.7814,False,False,0,1.33161,True,1,,,single_partial,True,3.47602,False,B
2321,232979292,9,1875.75,1,88667.1,68.078,114.166,2,10.124,6635,1.5725,0.5,4,1,1,0.891898,6373.36,523.99,0.973243,218.765,64.8802,False,False,0,0.975265,False,10,,,repeating,False,4.55648,False,
2322,156103314,3,1886.7,3,29971.8,68.0293,28.0048,6,11.6123,6237,2.55197,2,16,1,0,3.29008,814.178,735.832,0.938007,166.463,79.5615,False,False,0,0.900244,False,8,,,repeating,False,4.29922,False,
2323,229398079,2,1889.14,1,118898,67.908,74.5048,2,12.0374,5957,1.62836,2.5,20,1,0,5.30827,1503.26,1044.92,0.903989,292.414,65.7364,False,False,1,1.51916,False,10,,,repeating,False,5.46381,False,
2324,229605268,3,1895.84,1,73699.9,67.9061,45.991,2,11.1405,6312,1.3319,1.25,10,1,0,3.74127,2435.47,856.306,0.847469,273.54,76.7844,False,False,0,1.0878,False,10,,,repeating,False,3.51854,False,
2325,318275005,2,1875.86,1.5,60396.1,67.9052,125.333,3,11.422,6023.01,1.66199,0.5,4,1,0,2.23704,4531,781.037,0.998019,163.966,52.1847,False,False,1,0.5,False,10,,,repeating,False,3.97457,False,
2326,219435542,7,1876.23,3,93492.2,67.9011,134.167,6,9.18488,6264,1.755,1.5,12,1,0,4.85862,3094.26,1792.02,0.874384,205.435,74.3205,False,True,6,0.806469,False,7,,,common_mode,False,5.22183,False,
2327,229605268,4,1888.3,1,73660.5,67.8699,59.0046,2,11.1405,6312,1.3319,1.25,10,1,0,3.74127,2435.47,856.306,0.847469,273.54,76.7844,False,False,0,1.0878,False,10,,,repeating,False,3.5176,False,
2328,288182800,7,1888.34,1.5,82645.2,67.8555,72.8384,3,11.6107,5512,1.91992,1.5,12,1,0,5.6466,3296.9,740.828,0.92549,222.013,83.677,False,False,0,1.10655,False,8,,,repeating,False,5.37093,False,
2329,229605268,5,1873.22,1,73620.8,67.8333,57.5,2,11.1405,6312,1.3319,1.25,10,1,0,3.74127,2435.47,856.306,0.847469,273.54,76.7844,False,False,1,1.0878,False,10,,,repeating,False,3.51665,False,
2330,267811506,2,1889.34,4,218635,67.7593,93.0039,8,9.1756,6717,4.13422,1.25,10,1,0,2.82333,4689.01,3590.07,0.99352,293.235,59.44,False,False,1,0.581408,False,10,,,repeating,False,18.811,False,
2331,88115046,4,1894.54,2,48351.6,67.7416,77.3438,4,11.5682,5788,1.12387,2,16,1,0,9.72486,5929.43,671.53,0.982996,148.592,20.0386,False,False,2,1.44414,False,4,,,secondary,False,2.4048,False,
2332,139379121,6,1880.54,1,274870,67.7188,82.3346,2,12.9051,4638.34,1.1846,0.5,4,1,1,1.50693,13561.5,2131.17,0.982734,138.961,35.1598,False,False,0,1.12531,False,10,,,repeating,False,6.04356,False,
2333,139379121,7,1895.58,1,274760,67.6918,52.4954,2,12.9051,4638.34,1.1846,0.5,4,1,1,1.50693,13561.5,2131.17,0.982734,138.961,35.1598,False,False,0,1.12531,False,10,,,repeating,False,6.04235,False,
2334,172529744,5,1875.86,1,57880.2,67.6582,3.33647,2,6.56371,8870,2.55621,2.5,20,1,0,6.82294,2180.59,500.28,0.999929,142.822,27.3872,False,False,1,1.55667,False,5,,,repeating,False,5.98438,False,
2335,446130892,2,1877.13,4,47517,67.6488,143.667,8,12.6878,5574,1.65243,3,24,0,0,8.87489,1766.94,1311.78,0.981494,146.648,59.7989,False,False,0,0.562653,False,3,,,repeating,False,3.50514,False,
2336,139379121,8,1888.06,1,274454,67.6164,26.6659,2,12.9051,4638.34,1.1846,0.5,4,1,1,1.50693,13561.5,2131.17,0.982734,138.961,35.1598,False,False,1,1.12531,False,10,,,repeating,False,6.03898,False,
2337,232979292,10,1891.85,1,88039.6,67.5962,141.843,2,10.124,6635,1.5725,0.5,4,1,1,0.891898,6373.36,523.99,0.973243,218.765,64.8802,False,False,3,0.975265,False,10,,,repeating,False,4.54033,False,
2338,8746787,8,1892.31,1,152627,67.5945,128.664,2,11.5334,5450.91,0.704721,0.5,4,1,1,2.06754,10946.4,1103.32,0.998472,139.832,30.9909,False,False,0,0.825224,False,10,,,repeating,False,2.67911,False,
2339,229605268,6,1892.07,1,73278.2,67.5176,136.491,2,11.1405,6312,1.3319,1.25,10,1,0,3.74127,2435.47,856.306,0.847469,273.54,76.7844,False,False,0,1.0878,False,10,,,repeating,False,3.50846,False,
2340,139379121,9,1891.06,1,273928,67.4869,98.4993,2,12.9051,4638.34,1.1846,0.5,4,1,1,1.50693,13561.5,2131.17,0.982734,138.961,35.1598,False,False,2,1.12531,False,10,,,repeating,False,6.0332,False,
2341,99237739,1,1872.29,1,60708.5,67.4218,39.6666,2,11.7368,5815.42,1.22469,2,16,1,0,3.79045,958.838,866.971,0.98148,136.239,46.9876,False,False,1,0.637673,False,5,,,repeating,False,2.93635,False,
2342,288240517,6,1893.66,3,74198.6,67.4006,98.4919,6,12.3922,5577,1.73933,2,16,1,0,7.53463,3418.86,985.472,0.867024,258.163,78.6218,False,False,2,0.843979,False,6,,,secondary,False,4.61039,False,
2343,53429747,2,1875.94,3,71271.7,67.3135,127.167,6,12.839,5823.81,1.34545,3,24,0,0,7.58107,1895.84,1435.81,0.998772,161.29,51.5924,False,False,1,0.787714,False,2,,,repeating,False,3.49529,False,
